kepid,name,period,epoch,duration
7191646,K04358.01,106.957467,224.9874,0.29191666666666666
7801070,K04361.01,75.8781344,194.67762,0.057624999999999996
4172805,K04427.01,147.661729,243.95262,0.258625
5126182,K04428.01,13.00291716,132.02306,0.12741666666666665
8949925,K02972.02,42.0292298,138.8086,0.354125
9642018,K04430.01,0.505111993,131.51614,0.0168875
7661893,K04296.01,2.49385348,133.15177,0.05891666666666666
9776794,K04363.01,18.22211768,553.06646,0.08516666666666667
7673192,K02722.05,16.5340022,135.409,0.16929166666666665
11124436,K04442.01,13.9482197,132.7505,0.32025
5780855,K04443.01,5.67577999,134.91027,0.14808333333333332
9491832,K04226.01,49.564693,170.6973,0.3558333333333333
2852941,K04298.01,2.89494709,132.62547,0.13558333333333333
10647452,K04366.01,0.762950224,131.9157,0.04720833333333333
4773392,K04367.01,170.995748,163.95737,0.16166666666666665
9936080,K04431.01,19.5650801,136.28555,0.17675
6290935,K04302.01,5.53312006,132.1648,0.14525
12734396,K04303.01,200.721168,280.0733,0.41291666666666665
8278685,K04435.01,10.8614163,136.8213,0.2508333333333333
6103377,K03004.02,7.03965141,137.41892,0.130875
3660581,K07662.01,4.72519164,131.9997,0.15629166666666666
10794974,K04235.01,66.6434565,170.08058,0.09937499999999999
3558849,K04307.01,160.850075,144.5039,0.39279166666666665
5175024,K02563.02,6.2614227,133.2299,0.199125
10991114,K04374.01,3.70386741,132.69596,0.05875
4945764,K04377.01,19.8751355,148.3935,0.3350416666666667
9834731,K03043.02,7.2929891,135.6364,0.168875
9514372,K04242.01,145.786556,215.0441,0.20379166666666665
3762750,K07668.01,2.5093344,133.1123,0.076375
9886361,K02732.04,24.5607107,146.7938,0.361625
12737015,K04245.01,24.6683831,136.633,0.35649999999999993
8482059,K04247.01,349.41047,241.4685,0.6258333333333332
9286088,K04318.01,14.8162925,138.3761,0.20720833333333333
6937529,K04382.02,3.98167088,134.9767,0.15037499999999998
5197233,K04178.01,7.016016,133.9561,0.15833333333333333
7119481,K00566.03,42.068554,165.0211,0.23845833333333333
8741470,K04251.01,6.23968392,133.72124,0.027833333333333335
2997459,K04389.01,16.3368863,132.20816,0.14987499999999998
8330207,K04390.01,1.63668262,131.64586,0.07945833333333333
5881813,K02744.02,11.615625,131.96843,0.09304166666666666
9202434,K04253.01,173.2578372,194.4584,0.08445833333333333
7901016,K04257.01,41.6757509,169.791,0.452
5385410,K04323.01,11.49589567,139.38053,0.09399999999999999
7749002,K04325.01,0.609926502,131.80347,0.05220416666666666
3848083,K07670.01,8.4795266,138.1276,0.25216666666666665
6359926,K04391.01,49.4746966,166.142,0.43583333333333335
8324518,K04393.01,1.62888267,132.33899,0.07166666666666666
3103473,K04395.01,1.920062587,131.72678,0.059875
5785279,K04259.01,0.909127736,132.40471,0.059625
9896018,K02579.03,10.30148508,134.88185,0.162625
12456063,K04329.01,17.8007815,134.3839,0.27279166666666665
5096053,K04331.01,1.717859841,132.92612,0.03783333333333333
5802637,K04398.01,7.3422467,131.55382,0.08454166666666665
5531694,K00647.02,8.1134681,132.8253,0.20670833333333333
7107802,K02420.02,5.4675514,133.42478,0.13679166666666664
12509829,K04264.01,0.888478095,131.86943,0.0638
2576962,K04333.01,309.25581,136.2248,0.44666666666666666
10140274,K04334.01,2.44232399,133.53724,0.08004166666666666
8345384,K04399.01,42.1003351,143.02827,0.04514166666666666
9072639,K04198.01,1.182862515,131.97137,0.122
8890924,K04269.02,4.4408541,135.2744,0.33679166666666666
4054784,K07679.01,1.8679943,133.22986,0.04529166666666666
10745365,K04405.01,8.9172863,139.6051,0.18616666666666665
8396660,K04407.01,1.33807075,132.34756,0.059375
9716028,K04273.01,17.3731821,138.28747,0.13999999999999999
6223324,K04274.01,1.97507424,132.3567,0.10874999999999999
9773980,K04691.01,3.3879165,133.93645,0.07575
10467714,K04480.01,58.7488629,172.65025,0.13295833333333332
4141593,K07685.01,64.740274,149.9922,0.6284166666666666
7778427,K04482.01,5.38299284,136.239,0.13899999999999998
6523058,K04549.01,2.0481582,132.17679,0.079125
11769689,K04551.01,14.7179342,135.6498,0.2435
9457948,K04694.01,19.2527652,144.2659,0.20258333333333334
4072271,K07680.01,219.20579,327.891,0.6041666666666666
8098212,K04487.01,3.48754109,134.16018,0.07545833333333332
6369131,K04554.01,8.0772455,132.649,0.303
7820699,K04555.01,364.08733,287.6056,0.5870833333333333
10257229,K04557.01,5.75651958,136.97726,0.09620833333333334
3539231,K04626.01,91.95723,183.0248,0.43629166666666663
6311891,K04627.01,7.51731745,137.59704,0.1035
7834045,K04630.01,44.6966177,155.6611,0.4388333333333333
10663738,K04698.01,8.5275894,137.2755,0.12329166666666666
7891294,K04699.01,3.07714195,133.4849,0.14879166666666666
9413156,K04700.01,3.83488354,135.08701,0.08441666666666665
5431027,K04558.01,8.8233996,136.8921,0.280625
6070337,K04632.01,40.0691482,143.73713,0.122
5954001,K04633.01,11.6933447,142.6574,0.2729583333333333
8196226,K04634.01,4.02745396,133.12194,0.05541666666666667
9002538,K03196.01,4.96061094,135.32139,0.11933333333333332
5642688,K04705.01,1.4733245,132.85599,0.05858333333333333
5552562,K04495.01,5.93218209,135.63378,0.18779166666666663
6186182,K04496.01,96.384483,144.86825,0.218875
4073017,K07681.01,6.05552018,131.59851,0.11741666666666667
10585749,K04563.01,54.333582,144.7536,0.43937499999999996
9579208,K03165.01,4.11754421,132.79189,0.18175
9773270,K04636.01,122.749053,170.9953,0.34758333333333336
9457728,K04637.01,4.37992345,133.99121,0.20620833333333333
2303903,K04709.01,3.70858595,134.47308,0.08083333333333333
9278216,K04710.01,9.4527721,135.7805,0.15904166666666666
8355131,K04711.01,4.3638313,135.33772,0.060708333333333336
12645057,K04497.01,6.83006228,135.76099,0.138125
4844367,K04498.01,17.1622587,148.6441,0.1945
10937749,K04499.01,5.19898615,133.05317,0.09829166666666667
8332521,K04567.01,14.74426,135.04,0.34033333333333327
4060229,K04570.01,35.0175053,139.8496,0.15033333333333332
8443527,K03197.01,22.599501,152.9112,0.1825
10907132,K04503.01,5.89089509,132.43645,0.10008333333333333
6520753,K04504.01,4.13029832,133.5272,0.10254166666666666
9893468,K04575.01,201.325036,174.7724,0.6
11655826,K04643.01,5.59346375,131.50752,0.06949999999999999
1721157,K04644.01,3.44928111,133.38221,0.05933333333333333
9947653,K04647.01,37.9043889,163.7386,0.48491666666666666
9002538,K03196.02,6.88297756,134.16424,0.08604166666666666
5253802,K04713.01,8.7963166,134.3262,0.19566666666666666
12554634,K04714.01,2.049602348,132.32639,0.04420833333333333
6264750,K04715.01,53.285584,172.297,0.27049999999999996
11290515,K04716.01,5.8943338,134.10692,0.14479166666666665
6520753,K04504.02,8.119343,135.1862,0.14825
8493354,K04505.01,18.0071438,138.31266,0.22504166666666664
5457326,K04508.01,2.49915311,133.08978,0.075125
10610039,K04577.01,105.997107,144.41965,0.15629166666666666
8628761,K04580.01,6.30432354,137.29688,0.1045
4750669,K04649.01,3.38419892,131.9355,0.061875
6717252,K04651.01,1.19260017,132.66994,0.06258333333333332
4902202,K04717.01,216.456055,175.3753,0.461125
11350118,K04509.01,12.003678,134.71007,0.11662499999999999
2572029,K04581.01,6.0059966,133.404,0.129
7905106,K04582.01,4.22426989,132.3611,0.1758333333333333
9007151,K04583.01,330.906041,253.8224,0.16025
4450844,K03168.01,56.3479517,163.3795,0.3662083333333333
11181260,K04653.01,19.9778599,135.165,0.24833333333333332
2558163,K04655.01,17.543847,138.9151,0.24783333333333335
8107611,K04656.01,3.8183717,133.90812,0.11195833333333333
8752940,K04730.01,9.07829171,138.25933,0.032625
4384909,K07693.01,6.41097179,132.9844,0.10758333333333332
11506654,K04586.01,75.2116373,202.30222,0.13345833333333332
5687700,K04587.01,6.36283414,131.8069,0.15633333333333332
8806985,K04588.01,7.53737498,135.80956,0.16525
6527078,K04657.01,7.57600886,135.6293,0.14004166666666668
10120548,K04451.01,8.8303681,134.80059,0.14275
4474462,K04452.01,12.85755895,141.85597,0.20129166666666667
4141593,K07685.02,33.502923,158.6469,0.49779166666666663
10003058,K04519.01,148.568877,139.60402,0.18329166666666666
9031703,K04520.01,9.3335486,137.6177,0.27679166666666666
12204137,K04590.01,9.54060855,131.91276,0.077875
5389956,K04591.01,1.80926734,132.6883,0.102875
10662202,K00750.02,5.04413987,132.51986,0.06762499999999999
3934657,K07676.01,5.3694084,133.8117,0.16454166666666664
7515336,K04663.01,5.65690281,131.5761,0.14929166666666666
3557560,K04456.01,7.4299322,138.7701,0.16720833333333332
12109267,K04457.01,79.334347,144.0233,0.4535833333333333
8700895,K04523.01,5.68251605,131.6745,0.14495833333333333
5003670,K04524.02,4.52628739,134.32065,0.15566666666666668
12265786,K04595.01,0.597018404,131.71277,0.019908333333333333
10873178,K04597.01,4.82025124,134.81355,0.08870833333333333
11337012,K04666.01,12.4019263,141.1769,0.16845833333333332
8359569,K04667.01,152.823896,147.5443,0.32225
9837828,K04670.01,6.80899076,132.19078,0.08654166666666666
4857058,K03061.02,77.915425,160.9193,0.34474999999999995
9947389,K04460.01,284.727213,142.0923,0.429125
3765917,K04526.01,30.5392931,156.7026,0.2869583333333333
7833305,K04528.01,8.31224474,139.67706,0.11095833333333333
12647577,K04530.01,12.6362048,134.4588,0.16504166666666664
4252671,K07687.01,23.266633,132.4386,0.3464583333333333
11153476,K04601.01,7.94004281,135.4315,0.13674999999999998
6144039,K04602.01,2.85855049,132.28415,0.09754166666666667
5985713,K03190.01,8.95294046,134.33731,0.12479166666666666
6839010,K04674.01,4.84350003,134.81488,0.126875
9775385,K04462.01,45.163025,159.8536,0.29291666666666666
6197344,K04463.01,36.7614011,137.7551,0.6659166666666666
11357664,K04464.01,4.373570433,133.82814,0.025958333333333333
7272132,K04466.01,154.674369,177.3621,0.3895833333333333
8430053,K04603.01,15.9513866,146.45425,0.09520833333333334
12458605,K04605.01,7.7859111,137.8734,0.3245
4953173,K04676.01,31.183688,155.9588,0.2558333333333333
5352640,K04467.01,2.94242323,133.86084,0.06329166666666666
4048898,K07678.01,13.0914878,143.75198,0.08487499999999999
4587135,K04680.01,54.0812235,145.2689,0.261625
5511659,K04541.01,8.5291223,135.74043,0.13504166666666667
7583650,K04614.01,6.4546845,135.5436,0.12795833333333334
3867794,K04685.01,0.494247662,131.84441,0.05184583333333333
5819801,K04686.01,11.8299383,138.3039,0.21533333333333332
6276791,K04477.01,5.30179786,135.9927,0.09333333333333334
10140122,K04545.01,0.849362238,132.14191,0.05666666666666667
5033823,K04546.01,0.741768294,131.57747,0.017349999999999997
3223433,K04548.01,61.083322,132.494,0.4331666666666667
8803757,K04904.01,3.5944891,132.36207,0.10654166666666666
9479306,K04906.01,4.8608059,135.76776,0.08191666666666667
5437762,K04907.01,4.04481159,133.60007,0.10329166666666667
4996057,K07712.01,4.8302364,134.9522,0.33262499999999995
8349399,K04763.01,56.446465,170.59,0.307125
6043562,K04764.01,31.4202111,132.7457,0.16754166666666664
4919550,K04766.01,5.56676609,132.49956,0.0755
5645170,K04837.01,5.38613715,133.95782,0.08095833333333333
8216763,K04838.01,13.2965044,136.5669,0.23666666666666664
9110610,K04839.01,21.8420304,150.82731,0.160125
5208962,K04912.01,0.876850385,131.77033,0.06391666666666666
4742188,K07703.01,413.51856,374.3587,0.433125
8301878,K03301.01,20.7106368,140.89982,0.11220833333333333
10221505,K04768.01,3.43633133,132.42697,0.028125
11658036,K04771.01,142.703888,212.0311,0.242
8397947,K04772.01,3.38080537,133.94842,0.13645833333333332
6665860,K04840.01,10.4716194,136.2877,0.18799999999999997
5769810,K04913.01,6.78788113,136.3345,0.09416666666666665
12071754,K04914.01,5.47455167,133.55529,0.15458333333333332
10384298,K03224.01,3.43861067,132.68641,0.05266666666666667
3109550,K03225.01,4.8754765,133.29167,0.07924999999999999
6131130,K03307.01,10.5071781,139.66432,0.11166666666666666
4742452,K07704.01,5.4398033,135.1594,0.13566666666666666
7906892,K04773.01,8.8493948,139.786,0.2886666666666666
4277304,K04774.01,51.567801,168.873,0.22975
8626325,K04775.01,16.4491515,145.7441,0.27899999999999997
3098605,K04844.01,0.428046051,131.83682,0.03233333333333333
8320630,K04846.01,19.254536,148.0172,0.1980833333333333
9005321,K04848.01,384.6961,365.0874,0.2569583333333333
5563300,K03309.01,71.05457555,134.734589,0.07984166666666666
12253769,K03310.01,20.5512722,141.087,0.19329166666666667
8054719,K04776.01,7.5861587,132.7988,0.18
4762283,K07706.01,42.049523793,167.3423568,0.08904999999999999
3849187,K04780.01,6.60180003,137.476,0.10933333333333334
2976017,K04849.01,3.19938075,133.01116,0.073375
6786224,K04850.01,3.04185157,132.50422,0.05975
11072016,K04852.01,1.89873195,132.09278,0.05758333333333333
3245969,K01101.02,11.39110963,137.69665,0.11454166666666667
7902003,K03236.01,7.13044117,135.594,0.10691666666666666
11905409,K03312.01,18.0939004,139.01706,0.13724999999999998
9571186,K03313.01,34.9524256,163.52048,0.07154166666666667
5612697,K03206.01,15.1516409,133.9226,0.21270833333333333
8973285,K04782.01,7.4213444,137.493,0.098375
3758922,K04853.01,17.7412303,144.3554,0.20066666666666666
8360041,K04854.01,2.63527677,133.97919,0.08320833333333333
9782748,K04856.01,147.388124,174.6537,0.365875
2860656,K04857.01,4.11497357,135.318,0.12604166666666666
7094944,K04859.01,7.5019743,135.0995,0.10758333333333332
6425597,K04861.01,29.1206519,138.4718,0.12041666666666667
10917433,K03248.01,6.91261536,132.15638,0.09829166666666667
5091479,K07715.01,25.8616058,140.2048,0.32416666666666666
8874090,K01404.02,18.9060921,140.82932,0.171875
8331612,K03318.02,25.6970688,144.2286,0.15579166666666666
8328916,K04790.01,6.07855,132.5345,0.142
10155029,K03208.01,2.131660527,133.13431,0.07743749999999999
11618569,K04792.01,5.75902182,132.16301,0.11195833333333333
11973517,K04862.01,0.903763067,131.51926,0.02341666666666667
7345248,K04864.01,5.66494448,136.33835,0.173875
6690171,K03320.01,85.0624157,149.220739,0.19568333333333332
5193659,K03323.01,14.3196417,134.16323,0.15754166666666666
6220312,K04793.01,5.2736268,135.6461,0.22045833333333334
6358937,K04794.01,24.5041103,140.1805,0.2527083333333333
7771181,K04797.01,9.97202023,137.71181,0.059375
4366323,K03258.01,40.3511707,153.40933,0.16541666666666666
2853029,K03259.01,72.9332762,198.11468,0.15954166666666666
6955671,K03329.01,12.6878176,136.1525,0.17758333333333332
5097856,K07716.01,483.36405,483.0784,0.6504166666666666
8278073,K04799.01,12.0729757,142.429,0.157625
10810859,K04801.01,82.401274,140.6557,0.27
7017274,K03209.01,11.91256675,143.15988,0.25525
6767227,K04871.01,4.08197713,132.10953,0.122625
2986833,K04875.01,0.912179022,131.81174,0.0555
11853130,K03263.01,76.87935893,146.882451,0.09924583333333332
9345933,K03264.01,13.0151826,134.74697,0.15054166666666666
11338056,K04735.01,2.87998334,131.48485,0.06908333333333333
10676750,K04804.01,21.08678557,135.5636,0.040749999999999995
9581589,K04877.01,5.19206571,134.5614,0.15483333333333332
11804437,K04878.01,449.01499,144.707,0.5241666666666667
8280511,K01151.04,17.4532945,146.66244,0.16779166666666667
4813793,K07708.01,6.70242786,133.17733,0.050875000000000004
7266212,K04737.01,7.79534033,138.03216,0.14191666666666666
9419020,K04808.01,2.40174996,131.7811,0.058875
4270799,K04810.01,115.238544,155.5989,0.31887499999999996
8811490,K04811.01,21.7434141,148.935,0.33929166666666666
8094120,K04881.01,5.6795377,132.95,0.15654166666666666
9935642,K04885.01,9.33955596,138.11016,0.08574999999999999
7285757,K03271.02,7.41834569,133.51738,0.10258333333333333
4262040,K03202.01,92.461135,211.1951,0.5976666666666666
4840672,K04813.01,9.2294726,136.173,0.10191666666666667
7287677,K04815.01,18.3721835,149.4627,0.15575
7692248,K04886.01,17.99562529,145.60092,0.036291666666666667
6691169,K04890.01,63.095068,158.1168,0.3952083333333333
8280511,K01151.05,21.7203362,134.7659,0.17716666666666664
6520519,K04749.01,1.97650073,132.95624,0.0745
9459162,K04818.01,3.79892774,133.289,0.17133333333333334
9969287,K04820.01,14.7401061,133.5305,0.23487499999999997
10747501,K04891.01,4.7309013,135.19333,0.12037499999999998
10586744,K04892.01,21.3761817,143.6293,0.35595833333333327
11970050,K04893.01,6.58753699,138.0427,0.085125
5308296,K04750.01,36.721576,151.2481,0.32325
3122872,K03203.01,96.81647,136.55813,0.426125
9702945,K04822.01,3.51413723,132.40707,0.16329166666666667
11401253,K04823.01,4.96504981,135.55399,0.09216666666666667
10549902,K04826.01,1.141148847,132.24561,0.06787499999999999
12416597,K04895.01,12.460565,139.2206,0.162625
11135694,K04896.01,19.5945772,150.1394,0.2820833333333333
10065053,K04898.01,409.87844,238.9944,0.4408333333333333
10291589,K04754.01,7.08757462,138.27614,0.13924999999999998
10118266,K04755.01,3.74318005,135.13816,0.04629166666666666
5695615,K04756.01,5.4169303,133.7916,0.31299999999999994
5651846,K04827.01,31.1920226,153.83296,0.11870833333333333
12401132,K04829.01,7.630545,907.04471,0.15125
6424561,K04900.01,6.6716723,131.92708,0.11220833333333333
10000162,K04902.01,409.38645,340.621,0.5741666666666666
7949593,K04759.01,17.7662938,146.6886,0.12829166666666666
7098255,K04762.01,11.56722589,132.25385,0.10445833333333333
4670361,K07700.01,631.56889,145.0148,0.5987499999999999
10584140,K04833.01,4.31724247,133.4243,0.17191666666666666
8233326,K04834.01,3.74099144,132.2112,0.22616666666666665
4940203,K07711.01,302.779824,355.5989,0.7019583333333334
6268648,K01613.02,94.094392,196.7503,0.45137499999999997
10935993,K03367.01,25.3736543,151.8667,0.109125
5257082,K03368.01,10.08535311,140.97143,0.07291666666666666
8628665,K03434.01,10.2856373,141.20764,0.12679166666666666
5881307,K07746.01,393.95608,388.3294,0.57875
4645174,K03437.02,34.7496038,158.68412,0.1895
6124137,K07764.01,227.83457,238.7643,0.8995833333333333
11657614,K03370.01,24.352541,147.1949,0.11591666666666667
5687986,K07735.01,382.30306,356.7308,0.36791666666666667
11125797,K03371.01,58.1263775,163.11687,0.16741666666666666
6543893,K01627.03,3.80675878,133.7492,0.08716666666666667
6705026,K03374.02,34.1086562,158.431,0.266875
5553959,K03377.01,10.0100312,131.61434,0.05625
5384713,K03444.01,12.67143692,137.50707,0.10408333333333333
5384713,K03444.02,60.32668824,145.057472,0.07026666666666666
5384713,K03444.03,2.63595435,132.31984,0.05454166666666666
6451368,K07780.01,5.3360574,132.605,0.16154166666666664
8644365,K03384.01,10.54841329,139.06402,0.078
5888187,K07749.01,133.6348207,236.35163,0.066
3348216,K03448.01,32.510844,136.62491,0.13558333333333333
10793576,K03451.01,10.90752977,136.60797,0.11516666666666665
7047922,K01899.02,10.5226374,140.0656,0.16099999999999998
5894182,K07750.01,494.485085,527.70941,0.16270833333333332
6947668,K03455.01,14.0545718,133.0972,0.16941666666666666
10290666,K00332.02,6.86674226,135.3543,0.17566666666666667
3848966,K03389.01,29.7681831,155.5003,0.3927083333333333
9452897,K03391.01,36.7662364,157.14332,0.13770833333333332
6209677,K01750.02,2.53742164,132.34623,0.06512499999999999
9664276,K03460.01,62.596544,185.9931,0.47820833333333335
7748487,K03394.01,15.5764061,135.9482,0.22424999999999998
3219037,K03395.01,10.00506974,136.83029,0.14504166666666665
5710069,K03396.01,36.2580749,146.8338,0.24654166666666666
9967009,K03462.01,12.4326997,142.1049,0.32541666666666663
9967009,K03462.02,30.9902997,141.441,0.3939166666666667
6200810,K03397.01,35.8754482,147.5086,0.16549999999999998
3561464,K03398.03,4.32710579,131.5891,0.16133333333333333
4844470,K03469.01,60.532988,134.57461,0.29525
9995771,K03470.01,15.0617835,140.1111,0.26291666666666663
9966219,K03401.01,17.9559673,139.0347,0.25987499999999997
6231721,K07773.01,2.69339974,131.9006,0.08066666666666666
9536108,K03472.01,10.43003118,133.2962,0.08454166666666665
8905246,K03473.01,27.63714708,143.93342,0.0719875
5460434,K07729.01,50.563697,145.8658,0.22420833333333334
11922778,K03408.01,65.427645,176.2733,0.3918333333333333
2975770,K01788.02,369.069345,298.3962,0.243
7692093,K03337.01,11.16622885,134.96951,0.14120833333333332
7772914,K03339.01,23.1334494,154.45296,0.15008333333333332
3529290,K03340.01,8.9539656,132.8453,0.2040833333333333
3529290,K03340.02,13.7281373,143.55218,0.221
6025124,K03411.01,26.83771808,158.125331,0.06734166666666666
5531953,K01681.03,3.53105835,134.3171,0.07408333333333333
6277410,K07774.01,6.32589574,133.27081,0.057624999999999996
9843517,K03480.01,11.9378354,133.2612,0.19383333333333333
8812045,K03481.01,32.715906,135.9204,0.4495833333333333
3101923,K03483.01,82.331756,133.0814,0.361
5621333,K03341.01,27.0965146,139.3521,0.35083333333333333
5621333,K03341.02,11.5474983,139.9777,0.27849999999999997
3236705,K03343.01,83.2664103,194.23925,0.11720833333333333
2849140,K03416.01,11.8237228,139.4199,0.35491666666666666
8121328,K03486.01,19.0689513,145.7515,0.51925
6043538,K07759.01,6.2253374,133.0882,0.18283333333333332
7289338,K03420.02,12.5014905,142.55934,0.16175
5004909,K03421.01,40.6511021,164.5528,0.4700833333333333
6278670,K07775.01,89.945828,133.5634,0.09525
5898983,K03422.01,40.1454757,133.7186,0.21666666666666667
5617259,K07733.01,1.048130894,132.3528023,0.23627916666666665
9474756,K03495.01,17.6062701,147.1894,0.25558333333333333
5308663,K01562.02,20.0679247,150.7703,0.21816666666666665
6356400,K07776.01,541.92452,326.8745,0.8916666666666666
5900235,K03426.01,58.7701045,174.775,0.2914583333333333
9474756,K03495.02,6.685438,132.3184,0.21208333333333332
7517261,K03496.02,8.5433774,137.9895,0.2562083333333333
5877292,K07744.01,11.7201693,136.1871,0.09995833333333333
9845909,K03354.01,11.5706005,136.28577,0.12804166666666666
9221528,K03355.01,16.2953228,144.7982,0.20341666666666663
6106046,K07762.01,8.5073512,135.8115,0.09441666666666666
9230021,K03429.01,15.8283833,144.3927,0.15179166666666666
6058816,K03500.02,4.7482669,135.8003,0.206125
4263529,K03358.01,10.10404351,132.892841,0.04175833333333333
7697103,K03430.01,13.9248005,142.04732,0.209
9267996,K03431.01,19.6001405,138.5631,0.35887499999999994
7093401,K03433.01,34.08429351,152.06766,0.0563375
4820550,K03823.01,202.1168173,292.05064,0.195125
11547869,K03749.01,10.72725536,132.90239,0.0730875
6525946,K02093.02,2.508116,133.98497,0.10433333333333333
9973109,K02018.02,16.0988294,131.8764,0.23691666666666666
5966810,K03909.01,247.891041,133.92838,0.7651249999999999
6863158,K07793.01,1.99469354,131.5639,0.2207083333333333
8308347,K03761.01,164.950399,280.9154,1.2858333333333332
10281221,K03913.01,0.582895412,131.621083,0.043866666666666665
6525946,K02093.03,0.496069986,132.28138,0.06486666666666666
7017372,K03689.01,5.24088367,136.02877,0.14023333333333332
3128552,K02055.04,6.13074243,131.85782,0.11833333333333332
6887030,K07795.01,5.44085762,134.29408,0.08829166666666667
8323764,K03767.01,6.714247798,134.31703,0.13876666666666665
5008245,K03770.01,2.60720833,131.84844,0.11021666666666666
4075067,K03777.01,17.7476059,139.3464,0.21108333333333332
12301181,K02059.02,2.18565886,132.45418,0.08191666666666667
6891124,K07796.01,3.52364689,134.1864,0.14329166666666665
9489524,K02029.04,4.78850084,135.4574,0.08745833333333333
7813039,K03787.01,141.73403059,167.345982,0.06604583333333333
6531617,K07785.01,433.220461,271.04277,0.11354166666666667
4164922,K03864.02,18.2572722,134.44527,0.14308333333333334
8365739,K03722.01,2.38920105,132.05991,0.13124999999999998
8827930,K03801.01,288.3128666,374.79958,0.22579166666666664
6790592,K07791.01,106.18732,180.796,0.42874999999999996
6508221,K00416.03,9.74765878,139.16424,0.10916666666666666
6952971,K07798.01,309.89103,259.0588,0.6833333333333332
4147444,K03880.01,1.803697292,131.51365,0.06634166666666666
5769943,K03810.01,1.013774136,131.95888,0.053225
4638237,K03811.01,290.1401717,307.250618,0.08992916666666667
12154526,K02004.03,1.72110057,132.76068,0.08008333333333333
6507433,K03815.01,4.7425521,133.13755,0.04625
8765560,K03891.01,47.1096306,144.13172,0.2392083333333333
8780959,K03741.02,18.577903,142.171,0.8379166666666666
5008501,K01666.01,0.968026356,131.756162,0.0297625
5184709,K01670.01,10.57910009,141.07251,0.0606375
7778664,K07849.01,5.0263815,135.5595,0.18266666666666667
5211199,K02158.02,6.68231249,132.18853,0.13545833333333332
7834712,K07850.01,66.119119,145.2356,0.12858333333333333
9574614,K01745.01,0.982090079,131.701452,0.060371666666666664
8189801,K02480.01,0.66682654,133.041202,0.03269583333333333
10028352,K01957.01,1.38680229,132.532038,0.07110416666666666
10917681,K01963.01,12.89623554,136.82697,0.109375
7134626,K07818.01,2.52443998,133.77012,0.09870833333333334
11246161,K02796.01,0.5374094,131.49675,0.0501625
10352333,K03991.01,1.570592397,131.530377,0.025958333333333333
12253474,K01947.01,6.422943288,135.55302,0.04506249999999999
3764879,K02141.01,1.306984786,131.529128,0.049749999999999996
7601665,K07842.01,3.11141514,132.4992,0.12808333333333333
9149789,K02874.01,0.352515897,132.01659,0.043854166666666666
7051984,K02879.01,0.339069751,131.86957,0.04798333333333333
7613620,K07843.01,0.619023176,131.92817,0.06233333333333333
3345675,K01772.01,120.00336404,250.137832,0.14084583333333334
4947556,K03936.01,141.608555,190.27633,0.3202083333333333
7287028,K07832.01,3.6092231,132.463,0.11666666666666665
8376848,K04007.01,11.4927112,133.3086,0.3235
7300182,K07833.01,172.820248,302.0399,0.30595833333333333
9904006,K02135.02,20.1890396,142.19429,0.26045833333333335
7366501,K07834.01,7.3812344,137.5646,0.11674999999999999
7296438,K00364.01,173.92851338,223.7546088,0.11
9425139,K01411.01,305.0762469,294.06794,0.260625
7367164,K07835.01,3.76565247,132.52476,0.06487499999999999
7671950,K07846.01,10.5994606,134.8329,0.39516666666666667
9084778,K01631.01,0.592243731,131.654831,0.057749999999999996
7747103,K07847.01,399.37587,300.0792,0.8854166666666666
10674871,K02068.01,41.88970036,172.00102,0.05625
11518201,K03104.01,1.236866732,132.1776,0.05175
9758032,K03137.01,1.332035996,131.58386,0.057958333333333334
6974658,K02925.01,0.716531851,131.7213,0.027291666666666665
9634821,K02037.02,5.47715718,352.84857,0.05770416666666667
9602613,K02612.02,7.57299816,131.94317,0.11020833333333332
10904004,K02957.01,4.64490141,133.67436,0.10233333333333333
9605552,K03102.01,9.3210841,138.09946,0.07541666666666666
2715695,K03077.02,7.55842923,137.9981,0.12125
5283728,K05149.01,43.681309,168.9218,0.5154166666666666
5374838,K05155.01,230.180357,230.05245,0.5598333333333333
6366559,K05274.01,55.7583803,160.0006,0.10404166666666666
6367663,K05275.01,3.781123,135.204,0.33958333333333335
6368905,K05276.01,220.720142,303.8527,0.3410833333333333
6372194,K05278.01,281.5921577,261.81786,0.236375
6387557,K05279.01,103.722152,176.0727,0.25254166666666666
5294945,K03463.01,32.5474295,133.6742,0.289375
3968809,K05030.01,411.8969,379.0087,0.25845833333333335
3974928,K05033.01,127.671711,227.0906,0.109875
4063943,K05035.01,115.23145073,211.6353632,0.08374999999999999
4071638,K05037.01,349.58811,183.0587,0.21049999999999996
5390913,K05156.01,1.680254289,131.898828,0.524375
5394585,K05158.01,151.13008,278.463,0.14541666666666667
5425643,K05160.01,258.63797782,385.721676,0.29625
5428199,K05162.01,628.15844,152.9787,0.506
6425377,K05281.01,263.90141,203.1723,0.17929166666666665
6442735,K05283.01,18.7821603,147.8508,0.23220833333333335
6443093,K05284.01,389.316341,351.36049,0.22875
6509282,K05287.01,3.98916186,132.21377,0.07970833333333333
6697817,K03508.01,190.800788,236.0389,0.33675
4135912,K05040.01,29.6094263,141.2485,0.11291666666666667
4150972,K05044.01,161.537665,280.9898,0.11041666666666666
5436455,K05164.01,209.967521,241.95921,0.10770833333333332
5439000,K05165.01,369.73011,246.29,0.5945833333333332
